n,seed,final_overlap,alpha,success_rate
16384,27,0.953003,0.1875,0.6333
16384,28,0.957275,0.1875,0.6333
16384,29,0.955444,0.1875,0.6333
16384,0,0.945435,0.1900,0.4000
16384,1,0.949097,0.1900,0.4000
16384,2,0.946533,0.1900,0.4000
16384,3,0.952515,0.1900,0.4000
16384,4,0.953247,0.1900,0.4000
16384,5,0.934937,0.1900,0.4000
16384,6,0.946411,0.1900,0.4000
16384,7,0.951538,0.1900,0.4000
16384,8,0.949097,0.1900,0.4000
16384,9,0.952148,0.1900,0.4000
16384,10,0.951294,0.1900,0.4000
16384,11,0.956543,0.1900,0.4000
16384,12,0.946533,0.1900,0.4000
16384,13,0.946045,0.1900,0.4000
16384,14,0.958496,0.1900,0.4000
16384,15,0.943115,0.1900,0.4000
16384,16,0.946899,0.1900,0.4000
16384,17,0.943604,0.1900,0.4000
16384,18,0.949585,0.1900,0.4000
16384,19,0.949463,0.1900,0.4000
16384,20,0.946655,0.1900,0.4000
16384,21,0.951294,0.1900,0.4000
16384,22,0.952148,0.1900,0.4000
16384,23,0.949219,0.1900,0.4000
16384,24,0.946899,0.1900,0.4000
16384,25,0.951416,0.1900,0.4000
16384,26,0.946655,0.1900,0.4000
16384,27,0.945679,0.1900,0.4000
16384,28,0.957275,0.1900,0.4000
16384,29,0.951538,0.1900,0.4000
65536,0,0.987549,0.1300,1.0000
65536,1,0.988586,0.1300,1.0000
65536,2,0.989227,0.1300,1.0000
65536,3,0.989044,0.1300,1.0000
65536,4,0.988586,0.1300,1.0000
65536,5,0.989288,0.1300,1.0000
65536,6,0.987366,0.1300,1.0000
65536,7,0.987030,0.1300,1.0000
65536,8,0.989899,0.1300,1.0000
65536,9,0.987946,0.1300,1.0000
65536,10,0.988586,0.1300,1.0000
65536,11,0.987122,0.1300,1.0000
65536,0,0.986298,0.1325,1.0000
65536,1,0.987274,0.1325,1.0000
65536,2,0.988068,0.1325,1.0000
65536,3,0.987732,0.1325,1.0000
65536,4,0.987457,0.1325,1.0000
65536,5,0.986938,0.1325,1.0000
65536,6,0.986755,0.1325,1.0000
65536,7,0.985046,0.1325,1.0000
65536,8,0.989471,0.1325,1.0000
65536,9,0.988007,0.1325,1.0000
65536,10,0.987701,0.1325,1.0000
65536,11,0.985992,0.1325,1.0000
65536,0,0.984802,0.1350,1.0000
65536,1,0.986206,0.1350,1.0000
65536,2,0.987518,0.1350,1.0000
65536,3,0.987000,0.1350,1.0000
65536,4,0.986511,0.1350,1.0000
65536,5,0.986450,0.1350,1.0000
65536,6,0.985626,0.1350,1.0000
65536,7,0.983734,0.1350,1.0000
65536,8,0.988556,0.1350,1.0000
65536,9,0.986420,0.1350,1.0000
65536,10,0.985931,0.1350,1.0000
65536,11,0.985016,0.1350,1.0000
65536,0,0.983887,0.1375,1.0000
65536,1,0.985229,0.1375,1.0000
65536,2,0.985870,0.1375,1.0000
65536,3,0.985718,0.1375,1.0000
65536,4,0.985504,0.1375,1.0000
65536,5,0.985260,0.1375,1.0000
65536,6,0.983887,0.1375,1.0000
65536,7,0.982483,0.1375,1.0000
65536,8,0.987946,0.1375,1.0000
65536,9,0.984894,0.1375,1.0000
65536,10,0.985291,0.1375,1.0000
65536,11,0.983307,0.1375,1.0000
65536,0,0.983459,0.1400,1.0000
65536,1,0.983368,0.1400,1.0000
65536,2,0.984985,0.1400,1.0000
65536,3,0.984497,0.1400,1.0000
65536,4,0.984680,0.1400,1.0000
65536,5,0.983704,0.1400,1.0000
65536,6,0.982849,0.1400,1.0000
65536,7,0.980713,0.1400,1.0000
65536,8,0.986877,0.1400,1.0000
65536,9,0.983704,0.1400,1.0000
65536,10,0.984192,0.1400,1.0000
65536,11,0.981476,0.1400,1.0000
65536,0,0.981476,0.1425,1.0000
65536,1,0.982666,0.1425,1.0000
65536,2,0.983124,0.1425,1.0000
65536,3,0.984650,0.1425,1.0000
65536,4,0.982574,0.1425,1.0000
65536,5,0.982117,0.1425,1.0000
65536,6,0.980377,0.1425,1.0000
65536,7,0.979736,0.1425,1.0000
65536,8,0.986176,0.1425,1.0000
65536,9,0.982697,0.1425,1.0000
65536,10,0.982574,0.1425,1.0000
65536,11,0.980621,0.1425,1.0000
65536,0,0.980042,0.1450,1.0000
65536,1,0.980804,0.1450,1.0000
65536,2,0.982086,0.1450,1.0000
65536,3,0.981659,0.1450,1.0000
65536,4,0.980713,0.1450,1.0000
65536,5,0.980713,0.1450,1.0000
65536,6,0.979218,0.1450,1.0000
65536,7,0.978271,0.1450,1.0000
65536,8,0.985413,0.1450,1.0000
65536,9,0.981110,0.1450,1.0000
65536,10,0.981506,0.1450,1.0000
65536,11,0.978302,0.1450,1.0000
65536,0,0.978516,0.1475,1.0000
65536,1,0.979767,0.1475,1.0000
65536,2,0.981018,0.1475,1.0000
65536,3,0.981140,0.1475,1.0000
65536,4,0.979492,0.1475,1.0000
65536,5,0.979156,0.1475,1.0000
65536,6,0.978516,0.1475,1.0000
65536,7,0.977142,0.1475,1.0000
65536,8,0.984253,0.1475,1.0000
65536,9,0.979492,0.1475,1.0000
65536,10,0.979095,0.1475,1.0000
65536,11,0.977509,0.1475,1.0000
65536,0,0.977142,0.1500,1.0000
65536,1,0.977325,0.1500,1.0000
65536,2,0.979370,0.1500,1.0000
65536,3,0.979340,0.1500,1.0000
65536,4,0.977478,0.1500,1.0000
65536,5,0.978210,0.1500,1.0000
65536,6,0.978607,0.1500,1.0000
65536,7,0.976044,0.1500,1.0000
65536,8,0.981964,0.1500,1.0000
65536,9,0.980377,0.1500,1.0000
65536,10,0.979004,0.1500,1.0000
65536,11,0.976624,0.1500,1.0000
65536,0,0.975525,0.1525,1.0000
65536,1,0.976257,0.1525,1.0000
65536,2,0.977692,0.1525,1.0000
65536,3,0.977570,0.1525,1.0000
65536,4,0.973938,0.1525,1.0000
65536,5,0.976593,0.1525,1.0000
65536,6,0.976318,0.1525,1.0000
65536,7,0.974487,0.1525,1.0000
65536,8,0.979736,0.1525,1.0000
65536,9,0.978271,0.1525,1.0000
65536,10,0.976959,0.1525,1.0000
65536,11,0.974091,0.1525,1.0000
65536,0,0.973846,0.1550,1.0000
65536,1,0.975372,0.1550,1.0000
65536,2,0.976654,0.1550,1.0000
65536,3,0.975708,0.1550,1.0000
65536,4,0.973358,0.1550,1.0000
65536,5,0.974701,0.1550,1.0000
65536,6,0.974609,0.1550,1.0000
65536,7,0.973694,0.1550,1.0000
65536,8,0.979279,0.1550,1.0000
65536,9,0.976776,0.1550,1.0000
65536,10,0.976288,0.1550,1.0000
65536,11,0.971283,0.1550,1.0000
65536,0,0.973175,0.1575,1.0000
65536,1,0.974274,0.1575,1.0000
65536,2,0.974304,0.1575,1.0000
65536,3,0.973480,0.1575,1.0000
65536,4,0.971405,0.1575,1.0000
65536,5,0.973267,0.1575,1.0000
65536,6,0.973907,0.1575,1.0000
65536,7,0.971527,0.1575,1.0000
65536,8,0.977966,0.1575,1.0000
65536,9,0.975555,0.1575,1.0000
65536,10,0.973663,0.1575,1.0000
65536,11,0.970367,0.1575,1.0000
65536,0,0.970703,0.1600,1.0000
65536,1,0.972717,0.1600,1.0000
65536,2,0.971893,0.1600,1.0000
65536,3,0.973541,0.1600,1.0000
65536,4,0.968933,0.1600,1.0000
65536,5,0.971375,0.1600,1.0000
65536,6,0.970795,0.1600,1.0000
65536,7,0.970490,0.1600,1.0000
65536,8,0.976440,0.1600,1.0000
65536,9,0.973114,0.1600,1.0000
65536,10,0.972076,0.1600,1.0000
65536,11,0.968719,0.1600,1.0000
65536,0,0.970367,0.1625,1.0000
65536,1,0.971100,0.1625,1.0000
65536,2,0.970581,0.1625,1.0000
65536,3,0.971405,0.1625,1.0000
65536,4,0.968781,0.1625,1.0000
65536,5,0.969391,0.1625,1.0000
65536,6,0.969574,0.1625,1.0000
65536,7,0.968842,0.1625,1.0000
65536,8,0.973694,0.1625,1.0000
65536,9,0.971252,0.1625,1.0000
65536,10,0.969360,0.1625,1.0000
65536,11,0.967285,0.1625,1.0000
65536,0,0.969147,0.1650,1.0000
65536,1,0.968842,0.1650,1.0000
65536,2,0.969635,0.1650,1.0000
65536,3,0.968628,0.1650,1.0000
65536,4,0.966705,0.1650,1.0000
65536,5,0.967194,0.1650,1.0000
65536,6,0.968048,0.1650,1.0000
65536,7,0.965973,0.1650,1.0000
65536,8,0.972351,0.1650,1.0000
65536,9,0.969482,0.1650,1.0000
65536,10,0.967865,0.1650,1.0000
65536,11,0.965485,0.1650,1.0000
65536,0,0.968323,0.1675,1.0000
65536,1,0.967896,0.1675,1.0000
65536,2,0.968567,0.1675,1.0000
65536,3,0.968658,0.1675,1.0000
65536,4,0.964630,0.1675,1.0000
65536,5,0.965179,0.1675,1.0000
65536,6,0.966888,0.1675,1.0000
65536,7,0.965820,0.1675,1.0000
65536,8,0.970917,0.1675,1.0000
65536,9,0.967651,0.1675,1.0000
65536,10,0.967987,0.1675,1.0000
65536,11,0.963043,0.1675,1.0000
65536,0,0.966125,0.1700,1.0000
65536,1,0.965149,0.1700,1.0000
65536,2,0.965851,0.1700,1.0000
65536,3,0.966492,0.1700,1.0000
65536,4,0.961731,0.1700,1.0000
65536,5,0.963715,0.1700,1.0000
65536,6,0.962708,0.1700,1.0000
65536,7,0.961609,0.1700,1.0000
65536,8,0.968842,0.1700,1.0000
65536,9,0.965973,0.1700,1.0000
65536,10,0.964722,0.1700,1.0000
65536,11,0.962128,0.1700,1.0000
65536,0,0.964264,0.1725,1.0000
65536,1,0.964264,0.1725,1.0000
65536,2,0.964691,0.1725,1.0000
65536,3,0.964294,0.1725,1.0000
65536,4,0.960510,0.1725,1.0000
65536,5,0.963226,0.1725,1.0000
65536,6,0.961182,0.1725,1.0000
65536,7,0.962097,0.1725,1.0000
65536,8,0.967529,0.1725,1.0000
65536,9,0.963348,0.1725,1.0000
65536,10,0.962402,0.1725,1.0000
65536,11,0.959625,0.1725,1.0000
65536,0,0.961761,0.1750,1.0000
65536,1,0.961517,0.1750,1.0000
65536,2,0.961426,0.1750,1.0000
65536,3,0.964539,0.1750,1.0000
65536,4,0.958099,0.1750,1.0000
65536,5,0.961121,0.1750,1.0000
65536,6,0.959229,0.1750,1.0000
65536,7,0.960419,0.1750,1.0000
65536,8,0.964081,0.1750,1.0000
65536,9,0.961609,0.1750,1.0000
65536,10,0.961578,0.1750,1.0000
65536,11,0.957489,0.1750,1.0000
65536,0,0.959503,0.1775,1.0000
65536,1,0.960358,0.1775,1.0000
65536,2,0.960205,0.1775,1.0000
65536,3,0.961243,0.1775,1.0000
65536,4,0.956360,0.1775,1.0000
65536,5,0.958313,0.1775,1.0000
65536,6,0.956482,0.1775,1.0000
65536,7,0.957642,0.1775,1.0000
65536,8,0.962463,0.1775,1.0000
65536,9,0.959412,0.1775,1.0000
65536,10,0.959259,0.1775,1.0000
65536,11,0.955505,0.1775,1.0000
65536,0,0.958160,0.1800,1.0000
65536,1,0.957397,0.1800,1.0000
65536,2,0.957214,0.1800,1.0000
65536,3,0.959167,0.1800,1.0000
65536,4,0.953918,0.1800,1.0000
65536,5,0.955933,0.1800,1.0000
65536,6,0.954529,0.1800,1.0000
65536,7,0.954254,0.1800,1.0000
65536,8,0.961456,0.1800,1.0000
65536,9,0.957764,0.1800,1.0000
65536,10,0.957123,0.1800,1.0000
65536,11,0.952911,0.1800,1.0000
65536,0,0.955719,0.1825,0.9167
65536,1,0.955902,0.1825,0.9167
65536,2,0.954285,0.1825,0.9167
65536,3,0.957947,0.1825,0.9167
65536,4,0.951416,0.1825,0.9167
65536,5,0.954529,0.1825,0.9167
65536,6,0.952881,0.1825,0.9167
65536,7,0.951660,0.1825,0.9167
65536,8,0.959320,0.1825,0.9167
65536,9,0.954773,0.1825,0.9167
65536,10,0.955353,0.1825,0.9167
65536,11,0.948883,0.1825,0.9167
65536,0,0.953491,0.1850,0.7500
65536,1,0.953644,0.1850,0.7500
65536,2,0.953033,0.1850,0.7500
65536,3,0.956543,0.1850,0.7500
65536,4,0.950104,0.1850,0.7500
65536,5,0.951904,0.1850,0.7500
65536,6,0.949280,0.1850,0.7500
65536,7,0.949158,0.1850,0.7500
65536,8,0.956360,0.1850,0.7500
65536,9,0.954468,0.1850,0.7500
65536,10,0.954193,0.1850,0.7500
65536,11,0.946930,0.1850,0.7500
65536,0,0.951233,0.1875,0.5833
65536,1,0.951355,0.1875,0.5833
65536,2,0.952606,0.1875,0.5833
65536,3,0.954773,0.1875,0.5833
65536,4,0.947632,0.1875,0.5833
65536,5,0.949219,0.1875,0.5833
65536,6,0.947052,0.1875,0.5833
65536,7,0.946472,0.1875,0.5833
65536,8,0.952271,0.1875,0.5833
65536,9,0.953461,0.1875,0.5833
65536,10,0.950226,0.1875,0.5833
65536,11,0.947784,0.1875,0.5833
65536,0,0.949188,0.1900,0.1667
65536,1,0.948853,0.1900,0.1667
65536,2,0.948914,0.1900,0.1667
65536,3,0.950775,0.1900,0.1667
65536,4,0.946625,0.1900,0.1667
65536,5,0.946533,0.1900,0.1667
65536,6,0.945923,0.1900,0.1667
65536,7,0.945435,0.1900,0.1667
65536,8,0.949249,0.1900,0.1667
65536,9,0.951355,0.1900,0.1667
65536,10,0.947601,0.1900,0.1667
65536,11,0.943542,0.1900,0.1667
